PARAMETE.BAND_BEST_NACH_ZINR_SORT  INTEGER
PARAMETE.SCHNELL_RECH_MIT_RE  INTEGER
PARAMETE.PLAN_SORTIERUNG  INTEGER
PARAMETE.TGABS_BARGELD_AUS_FAKT  INTEGER
PARAMETE.GS_TAGE_GUELTIG  INTEGER
PARAMETE.STAT_BELEG_ZI9000_NACH_INETID  INTEGER
PARAMETE.TP_ANZEIGEN_ABW_IN_CBO  INTEGER
PARAMETE.TP_ANZEIGEN_NUR_ANWESEND  INTEGER
PARAMETE.ADRESS_MASKE_WAHL  INTEGER
PARAMETE.PLAN_NAMEN_REIHENFOLGE  INTEGER
PARAMETE.TRACE_GK_HTML  INTEGER
PARAMETE.ANG_FREIE_ZIMMER_PRUEFEN  INTEGER
PARAMETE.DEL_MELDEDATEN_OK  INTEGER
PARAMETE.DRUCKER_MS_1  VARCHAR(100)
PARAMETE.DRUCKER_MS_2  VARCHAR(100)
PARAMETE.ANZ_DR_MS  INTEGER
PARAMETE.PLAN_ANZ_SYMB_LEIST  INTEGER
PARAMETE.BELEGPL_KATE_MULTISELECT  INTEGER
PARAMETE.DIGI_MELDESCHEIN_DRUCKEN  INTEGER
PARAMETE.WHMX_BED_ZA_VERBUCHEN  INTEGER
PARAMETE.PLAN_MOVING_GLEICHE_DAUER  INTEGER
PARAMETE.TRACE_DATUM_ANREISE  INTEGER
PARAMETE.TXT_PDF_MIT_TYP3  INTEGER
PARAMETE.ANG_DETAIL_SPEICHERN  INTEGER
PARAMETE.TGABS_ZI_STATUS  INTEGER
PARAMETE.TRACE_DEF_AUSWAHL  INTEGER
PARAMETE.WARTELISTE_AKTIV  INTEGER
PARAMETE.WARTELISTE_NUR_FREIE_ANZ  INTEGER
PARAMETE.KEINE_ADR_VERK_AUS_GK  INTEGER
PARAMETE.SHARER_OPTION  INTEGER
PARAMETE.DRUCK_DIALOG_ONTOP  INTEGER
PARAMETE.GS_EINGEL_STAT_UMSATZ  INTEGER
PARAMETE.PLAN_ANGEBOT_FIX  INTEGER
PARAMETE.TAPI_ERSTES_ZEICHEN  INTEGER
PARAMETE.PM_PERSZAHL_AUF_1  INTEGER
PARAMETE.GS_MANU_ERZEUGEN  INTEGER
PARAMETE.GS_MANU_ZUSATZ  VARCHAR(10)
PARAMETE.GS_MANU_STELLEN  INTEGER
PARAMETE.SYSTEM_SPERREN  INTEGER
PARAMETE.SYSTEM_SPERREN_SEC  INTEGER
PARAMETE.MAND_NO_MOVE_BOOKING  INTEGER
PARAMETE.PREISLIST_VERERBUNG  INTEGER
PARAMETE.KASSBEWEG_NUR_ZA_OK  INTEGER
PARAMETE.ALWA_PFAD_ABLAGE  VARCHAR(100)
PARAMETE.ALWA_TEMP_ABLAGE  INTEGER
PARAMETE.ALWA_PFAD_TEMP_ABLAGE  VARCHAR(100)
PARAMETE.MANDANT_DEBUG  INTEGER
PARAMETE.BELEGPL_FREI_BELEGT  INTEGER
PARAMETE.GS_ANSICHT_DATUM  INTEGER
PARAMETE.GS_ANSICHT_DATUM_TAGEVOR  INTEGER
PARAMETE.SYSTEM_SPERREN_MASTERPW  VARCHAR(25)
PARAMETE.RES_ANLAGE_IMMER_1PERS  INTEGER
PARAMETE.PLAN_BSGRAFIK  INTEGER
PARAMETE.DEPITOR_DRUCKEN_ANZAHL  INTEGER
PARAMETE.MELDEWESEN_LT_OBJEKT  INTEGER
PARAMETE.PASKTO_OHNE_LEIST  INTEGER
PARAMETE.STAMMGAST_INFO  INTEGER
PARAMETE.STAMMGAST_AUSWAHL  INTEGER
PARAMETE.STAMMGAST_ANZAHL  INTEGER
PARAMETE.TERMINPL_ANZ_GES_LEIST  INTEGER
PARAMETE.PLAN_ANZEIGE_COL_PRECI  INTEGER
PARAMETE.DRUCKER_RECHNUNG_DUPLEX  INTEGER
PARAMETE.ZAHLBERICHT_ALLE_MANDANT  INTEGER
PARAMETE.ALWA_TEMP_CDS_MS  INTEGER
PARAMETE.GS_KEINE_NEUERF  INTEGER
PARAMETE.CLEAN_ABFRAGE  INTEGER
PARAMETE.HTML_KORR_NACH_TGR_KOMP  INTEGER
PARAMETE.GS_LEISTERF  INTEGER
PARAMETE.ONLINE_BUCHUNG_SORT  INTEGER
PARAMETE.ONLINE_BUCHUNG_KORR_DEL  INTEGER
PARAMETE.RECHNUNG_PER_MAIL_DRUCKEN  INTEGER
PARAMETE.TISCH_ZEITRAUM_CHECK  INTEGER
PARAMETE.RECH_OHNE_WELL_INFO  INTEGER
PARAMETE.ALWA_DR_NUR_1  INTEGER
PARAMETE.ALWA_QR_DRUCKEN  INTEGER
PARAMETE.TGABS_UMSATZ_VERGLEICH  INTEGER
PARAMETE.TP_0_LEISTUNG_NICHT_AUFB  INTEGER
PARAMETE.REGKAS_KOMP_PRO_RECHNR  INTEGER
PARAMETE.LEIST_UNTER_VERK_ERF  INTEGER
PARAMETE.RECH_QRCODE  INTEGER
PARAMETE.RECH_INFODRUCK_NUR_1  INTEGER
PARAMETE.RECH_TSE_INFO_MINI  INTEGER
PARAMETE.GK_TRACE_GROSS  INTEGER
PARAMETE.TRACE_ANZEIGE  INTEGER
PARAMETE.PLAN_SPLITT_BETRAG_FREI  INTEGER
PARAMETE.PRE_CI_UEB_AES_KEY  INTEGER
PARAMETE.RECH_DUP_PER_MAIL  INTEGER
PARAMETE.RECH_DUP_MAIL_ADR  VARCHAR(80)
PARAMETE.RECH_DUP_MAIL_BETREFF  VARCHAR(30)
PARAMETE.RECH_SPLITT_ZA_BETRAG  INTEGER
PARAMETE.ZAHLUNG_FRAGE_VERBUND  INTEGER
PARAMETE.TGABS_AUSGB_BAR_UNBAR  INTEGER
PARAMETE.VERBRAUCH_SONST1_LNR  INTEGER
PARAMETE.VERBRAUCH_SONST2_LNR  INTEGER
PARAMETE.VERBRAUCH_SONST3_LNR  INTEGER
PARAMETE.JK_PREIS_INCLUDE_ERW  INTEGER
PARAMETE.RECHNUNG_DIREKT_DRUCKEN  INTEGER
PARAMETE.MELD_SONDERREGEL  INTEGER
PARAMETE.PLAN_GROUP_PRO_KATEGORIE  INTEGER
PARAMETE.PREISLIST_REST_OK  INTEGER
PARAMETE.BARKASSENMODUL_M_KTO  INTEGER
PARAMETE.BK_0_LEISTUNG_NICHT_AUFB  INTEGER
PARAMETE.BARKASSENMODUL_M_KURZBEZ  INTEGER
PARAMETE.PREISLIST_VERB_AUFS_PP  INTEGER
PARAMETE.LOGIS_ALS_ZIPR_SPEICHERN  INTEGER
PARAMETE.ALWA_DATUM_NACH_ABREISE  INTEGER
PARAMETE.GR_LW_NO_FUELLEN  INTEGER
PARAMETE.IMMER_DEBINR_VERGEBEN  INTEGER
PARAMETE.PLAN_STYLE  INTEGER
PARAMETE.ARTIKELGR_VERWENDEN  INTEGER
PARAMETE.WHMX_ICON_STYLE  INTEGER
PARAMETE.ANG_STORNO_GRUND_ABF  INTEGER
PARAMETE.PR_MATCHC_MAPPING  INTEGER
PARAMETE.TGABS_MAIL_CDSOFT  INTEGER
PARAMETE.EINFACHLOGIKORREKTUR  INTEGER
PARAMETE.TGABS_KONTO_ZAHL  INTEGER
PARAMETE.TGABS_SET_GREENO  INTEGER
PARAMETE.TGABS_FIBU_GESA  INTEGER
PARAMETE.PLAN_KOPF_FUNKTION  INTEGER
PARAMETE.TGABS_FREIMELD_REST  INTEGER
PARAMETE.PRL_OHNE_MIN_MAX  INTEGER
PARAMETE.TGABS_DR_OHNE_SCHACHT  INTEGER
PARAMETE.TGABS_EXPO_EXCEL  INTEGER
PARAMETE.TGABS_DEL_OPTIONEN  INTEGER
PARAMETE.KORR_MAIL_ALLE_ADR  INTEGER
PARAMETE.ANG_TO_RES_ABF_DEL  INTEGER
PARAMETE.TGABS_DEL_UNTERSCHRIFT  INTEGER
PARAMETE_APP.LNR  INTEGER
PARAMETE_APP.APP_AUSWAHL  INTEGER
PARAMETE_APP.ANZ_GK_BEMERK  INTEGER
PARAMETE_APP.ANZ_GASTHIST  INTEGER
PARAMETE_APP.ANZ_PRECHECKIN  INTEGER
PARAMETE_APP.ANZ_TRACING  INTEGER
PARAMETE_APP.ANZ_KEINE_RE_ADR  INTEGER
PARAMETE_APP.KONFIG  VARCHAR(19392)
PARAMETE_APP.ANZ_NUR_GAST2_3  INTEGER
PARAMETE_APP.ANZ_OHNE_CI  INTEGER
PARAMETE_GUTSCHEIN.LNR  INTEGER
PARAMETE_GUTSCHEIN.MAND_NR  INTEGER
PARAMETE_GUTSCHEIN.AUSWAHL_ZAHLUNG  INTEGER
PARAMETE_GUTSCHEIN.SMTPSERVER  VARCHAR(60)
PARAMETE_GUTSCHEIN.SMTPPORT  INTEGER
PARAMETE_GUTSCHEIN.SMTPFROM  VARCHAR(60)
PARAMETE_GUTSCHEIN.SMTPUSER  VARCHAR(50)
PARAMETE_GUTSCHEIN.SMTPPASSWORD  VARCHAR(30)
PARAMETE_GUTSCHEIN.SMTPSUBJECT  VARCHAR(200)
PARAMETE_GUTSCHEIN.SMTPAUTH  INTEGER
PARAMETE_GUTSCHEIN.SMTPTLS  INTEGER
PARAMETE_GUTSCHEIN.VORLAGE_DEFAULT  BLOB
PARAMETE_GUTSCHEIN.AGB_TEXT  BLOB
PARAMETE_GUTSCHEIN.EXT_PAY_URL  VARCHAR(100)
PARAMETE_GUTSCHEIN.EXT_PAY_DESCR  VARCHAR(100)
PARAMETE_GUTSCHEIN.EXT_PAY_IDENTIFIER  VARCHAR(100)
PARAMETE_GUTSCHEIN.EXT_PAY_KEY  VARCHAR(100)
PARAMETE_GUTSCHEIN.DEVISEN_LNR  INTEGER
PARAMETE_GUTSCHEIN.VORLAGE_FREUND  BLOB
PARAMETE_GUTSCHEIN.HOBEX_URL  VARCHAR(100)
PARAMETE_GUTSCHEIN.HOBEX_ENTITY_ID  VARCHAR(100)
PARAMETE_GUTSCHEIN.HOBEX_ACCESS_TOKEN  VARCHAR(100)
PARAMETE_ONL_BUCH.LNR  INTEGER
PARAMETE_ONL_BUCH.ABREISE  INTEGER
PARAMETE_ONL_BUCH.TAGE  INTEGER
PARAMETE_ONL_BUCH.ERW  INTEGER
PARAMETE_ONL_BUCH.JUG  INTEGER
PARAMETE_ONL_BUCH.KIND  INTEGER
PARAMETE_ONL_BUCH.KKIND  INTEGER
PARAMETE_ONL_BUCH.GARAGE  INTEGER
PARAMETE_ONL_BUCH.HAUSTIER  INTEGER
PARAMETE_ONL_BUCH.RAUCHER  INTEGER
PARAMETE_ONL_BUCH.KATE_BILD  INTEGER
PARAMETE_ONL_BUCH.KATE_KATE  INTEGER
PARAMETE_ONL_BUCH.KATE_BEMERK1  INTEGER
PARAMETE_ONL_BUCH.KATE_BEMERK2  INTEGER
PARAMETE_ONL_BUCH.KATE_ANZ_BETTEN  INTEGER
PARAMETE_ONL_BUCH.KATE_MEMO  INTEGER
PARAMETE_ONL_BUCH.AUSW_PERSON  INTEGER
PARAMETE_ONL_BUCH.AUSW_ARRANG  INTEGER
PARAMETE_ONL_BUCH.ADR_HANDY  INTEGER
PARAMETE_ONL_BUCH.ADR_KENNZ  INTEGER
PARAMETE_ONL_BUCH.ADR_WUNSCHE  INTEGER
PARAMETE_ONL_BUCH.ADR_PASS  INTEGER
PARAMETE_ONL_BUCH.MITREIS_1_ZUSFELD  INTEGER
PARAMETE_ONL_BUCH.INKL_KURTAXE  INTEGER
PARAMETE_ONL_BUCH.PANEL_DATENSCHUTZ  INTEGER
PARAMETE_ONL_BUCH.DATENSCHUTZ_1  INTEGER
PARAMETE_ONL_BUCH.DATENSCHUTZ_2  INTEGER
PARAMETE_ONL_BUCH.N_ABREISE  INTEGER
PARAMETE_ONL_BUCH.N_TAGE  INTEGER
PARAMETE_ONL_BUCH.N_ERW  INTEGER
PARAMETE_ONL_BUCH.N_JUG  INTEGER
PARAMETE_ONL_BUCH.N_KIND  INTEGER
PARAMETE_ONL_BUCH.N_KKIND  INTEGER
PARAMETE_ONL_BUCH.N_GARAGE  INTEGER
PARAMETE_ONL_BUCH.N_RAUCHER  INTEGER
PARAMETE_ONL_BUCH.N_HAUSTIER  INTEGER
PARAMETE_ONL_BUCH.N_MAX_L  INTEGER
PARAMETE_ONL_BUCH.N_MAX_R  INTEGER
PARAMETE_ONL_BUCH.MAND_NR  INTEGER
PARAMETE_ONL_BUCH.N_AUSW_PERSON  INTEGER
PARAMETE_ONL_BUCH.N_AUSW_ARRANG  INTEGER
PARAMETE_ONL_BUCH.KATE_FREIEZIMMER  INTEGER
PARAMETE_ONL_BUCH.PANEL_RECHNUNGSADR  INTEGER
PARAMETE_ONL_BUCH.PANEL_LEISTUNGEN  INTEGER
PARAMETE_ONL_BUCH.PERS  INTEGER
PARAMETE_ONL_BUCH.N_PERS  INTEGER
PARAMETE_ONL_BUCH.DEFAULT_MANDANT  INTEGER
PARAMETE_ONL_BUCH.SPRACHE  INTEGER
PARAMETE_ONL_BUCH.SPRACHEN  VARCHAR(50)
PARAMETE_ONL_BUCH.KATE_ZIPREIS_NACHT  INTEGER
PARAMETE_ONL_BUCH.OBJEKT  INTEGER
PARAMETE_ONL_BUCH.NAME1  VARCHAR(100)
PARAMETE_ONL_BUCH.NAME2  VARCHAR(100)
PARAMETE_ONL_BUCH.STRASSE  VARCHAR(100)
PARAMETE_ONL_BUCH.ORT  VARCHAR(100)
PARAMETE_ONL_BUCH.TELEFON1  VARCHAR(30)
PARAMETE_ONL_BUCH.PFAD_LOGO  VARCHAR(100)
PARAMETE_ONL_BUCH.HOTEL_ADR_VON_HIER  INTEGER
PARAMETE_ONL_BUCH.PFLICHTFELDER  VARCHAR(50)
PARAMETE_ONL_BUCH.EINFACHES_DESIGN  INTEGER
PARAMETE_ONL_BUCH.ONLINE_ZAHLUNG_AKTIV  INTEGER
PARAMETE_ONL_BUCH.BUCHEN_AUCH  INTEGER
PARAMETE_ONL_BUCH.KIND2  INTEGER
PARAMETE_ONL_BUCH.KIND3  INTEGER
PARAMETE_ONL_BUCH.N_KIND2  INTEGER
PARAMETE_ONL_BUCH.N_KIND3  INTEGER
PARAMETE_ONL_BUCH.NULL_BETRAG_ZEIGEN  INTEGER
PARAMETE_SQL.LNR  INTEGER
PARAMETE_SQL.BEZEICHNUNG  VARCHAR(100)
PARAMETE_SQL.SQL_TEXT  VARCHAR(8196)
PARAMETE_WEB.LNR  INTEGER
PARAMETE_WEB.MAND_NR  INTEGER
PARAMETE_WEB.AUSWAHL_ZAHLUNG  INTEGER
PARAMETE_WEB.SMTPSERVER  VARCHAR(60)
PARAMETE_WEB.SMTPPORT  INTEGER
PARAMETE_WEB.SMTPFROM  VARCHAR(60)
PARAMETE_WEB.SMTPUSER  VARCHAR(50)
PARAMETE_WEB.SMTPPASSWORD  VARCHAR(30)
PARAMETE_WEB.SMTPSUBJECT  VARCHAR(200)
PARAMETE_WEB.SMTPAUTH  INTEGER
PARAMETE_WEB.FREI2  VARCHAR(100)
PARAMETE_WEB.SMTPTLS  INTEGER
PARAMETE_WEB.VORLAGE_DEFAULT  BLOB
PARAMETE_WEB.MAILVORLAGE_FILE  VARCHAR(255)
PARAMETE_WEB.AGB_TEXT  BLOB
PARAMETE_WEB.EXT_PAY_URL  VARCHAR(100)
PARAMETE_WEB.EXT_PAY_DESCR  VARCHAR(100)
PARAMETE_WEB.EXT_PAY_IDENTIFIER  VARCHAR(100)
PARAMETE_WEB.EXT_PAY_KEY  VARCHAR(100)
PARAMETE_WEB.SUCHE_ANZTAGEVORHER  INTEGER
PARAMETE_WEB.SUCHE_ANZTAGENACHHER  INTEGER
PARAMETE_WEB.PFLICHTNACHNAME  SMALLINT
PARAMETE_WEB.PFLICHTVORNAME  SMALLINT
PARAMETE_WEB.PFLICHTSTRASSE  SMALLINT
PARAMETE_WEB.PFLICHTORT  SMALLINT
PARAMETE_WEB.PFLICHTLAND  SMALLINT
PARAMETE_WEB.PFLICHTTELEFON  SMALLINT
PARAMETE_WEB.PFLICHTANREDE  SMALLINT
PARAMETE_WEB.PFLICHTGEBDATUM  SMALLINT
PARAMETE_WEB.MAILVORLAGE_PATH  VARCHAR(255)
PARAMETE_WEB.SUCHE_ALTERNATIV  INTEGER
PARAMETE_WEB.SUCHE_ZIMMERNR  SMALLINT
PARAMETE_WEB.ANZAHLUNG_PROZENT  BIGINT
PARAMETE_WEB.ANZAHLUNG_MIN  BIGINT
PARAMETE_WEB.ANZAHLUNG_TEXT  BLOB
PARAMETE_WEB.ANZAHLUNG_VERWENDEN  SMALLINT
PARAMETE_WEB.FREI1  INTEGER
PARAMETE_WEB.PFLICHTDETGARAGE  SMALLINT
PARAMETE_WEB.PFLICHTDETHAUSTIER  SMALLINT
PARAMETE_WEB.PFLICHTDETRAUCHER  SMALLINT
PARAMETE_WEB.PFLICHTDETTOUROPERATOR  SMALLINT
PARAMETE_WEB.SUCHE_KATEGORIE  SMALLINT
PARAMETE_WEB.SUCHE_KATEGORIEHAUPT  SMALLINT
PARAMETE_WEB.BUCH_SEG  INTEGER
PARAMETE_WEB.VORLAGE_NO_SEARCH_RESULT  BLOB
PARAMETE_WEB.STAMMGAST_AUSWAHL  INTEGER
PARAMETE_WEB.STAMMGAST_LNR_SELESTAMM  INTEGER
PARAMETE_WEB.ANZAHLUNG1_PROZENT  BIGINT
PARAMETE_WEB.ANZAHLUNG2_PROZENT  BIGINT
PARAMETE_WEB.ANZAHLUNG1_MIN  BIGINT
PARAMETE_WEB.ANZAHLUNG2_MIN  BIGINT
PARAMETE_WEB.ANZAHLUNG1_TAGEVORHER  INTEGER
PARAMETE_WEB.ANZAHLUNG2_TAGEVORHER  INTEGER
PARAMETE_WEB.ANZAHLUNG_ZAHLTAGE  INTEGER
PARAMETE_WEB.GRIDSUCHERG_COL_BEZ_ANZ  SMALLINT
PARAMETE_WEB.GRIDSUCHERG_COL_KAT_MOR  SMALLINT
PARAMETE_WEB.SUCHE_INFOBOX  BLOB
PARAMETE_WEB.HEAD_GOOGLE_ANALYTICS  BLOB
PARAMETE_WEB.VORLAGE_PASSWORT_VERGESSEN  BLOB
PARAMETE_WEB.LASTMINUTE_NACHLASS_PROZ  BIGINT
PARAMETE_WEB.LASTMINUTE_NL_ARRANG  INTEGER
PARAMETE_WEB.LASTMINUTE_NL_AUTOLEIST  INTEGER
PARAMETE_WEB.LASTMINUTE_BUCH_SEG  INTEGER
PARAMETE_WEB.BUCHUNG_OPTION  INTEGER
PARAMETE_WEB.DEVISEN_LNR  INTEGER
PARAMETE_WEB.VACANZ_ANZ_AUSTATTUNG  SMALLINT
PARAMETE_WEB.ANGEBOT_AUSWAHL  INTEGER
PARAMETE_WEB.HEAD_GOOGLE_ANALYTICS_BS  BLOB
PARAMETE_WEB.ANREISETAG_ABSTAND_CURDAY  INTEGER
PARAMETE_WEB.AUFRUF_INTERNE_URL  VARCHAR(200)
PARAMETE_WEB.ANGEBOTE_IGNORIEREN  INTEGER
PARAMETE_WEB.VORLAGE_ANGEBOT  BLOB
PARAMETE_WEB.GET_PREISSPLITTING_TEXT  INTEGER
PARAMETE_WEB.KURTAXE_NACH_OBJEKT  INTEGER
PARAMETE_WEB.ADDRESSE_ZUSATZFELDER_AUS  INTEGER
PARAMETE_WEB.NO_INSERT_IN_ZAHLUNGEN  INTEGER
PARAMETE_WEB.MIN_REISETAGE  INTEGER
PARAMETE_WEB.AUTO_PASSW_GASTKONT_GEN  INTEGER
PARAMETE_WEB.EXT2_PAY_URL  VARCHAR(100)
PARAMETE_WEB.EXT2_PAY_DESCR  VARCHAR(100)
PARAMETE_WEB.EXT2_PAY_IDENTIFIER  VARCHAR(100)
PARAMETE_WEB.EXT2_PAY_KEY  VARCHAR(100)
PARAMETE_WEB.VORLAGE_STORNO  BLOB
PARAMETE_WEB.VORLAGE_BUCHUNG_BESTAETIGUNG  BLOB
PARAMETE_WEB.VACANZ_SHOWDAYS  SMALLINT
PARAMETE_WEB.LEISTUNGS_DETAILS  SMALLINT
PARAMETE_WEB.ANGEBOT_IM_GK  SMALLINT
PARAMETE_WEB.SESSION_CLEAR_AM_ENDE  SMALLINT
PARAMETE_WEB.PFLICHTBEGL_VORN_GEB  SMALLINT
PARAMETE_WEB.SHOW_MANDANT  INTEGER
PARAMETE_WEB.BUCH_SEG_CITYTAX  INTEGER
PARAMETE_WEB.CDS_HASH_BUCHNR  VARCHAR(255)
PARAMETE_WEB.CDS_HASH_BUCH_ADR_LNR  VARCHAR(255)
PARAMETE_WEB.SUCHE_KATEGORIE_INKL_ZIM  SMALLINT
PARAMETE_WEB.CDS_HASH_TEXT  VARCHAR(50)
PARAMETE_WEB.OCHECK_SUCHE_ANZTAGEVORHER  INTEGER
PARAMETE_WEB.CDS_HASH_WARTELISTE  VARCHAR(255)
PARAMETE_WEB.CDS_HASH__RUECKBEST  VARCHAR(255)
PARAMETE_WEB.PRE_CHECKIN_MAIL_STATUS  INTEGER
PARAMETE_WEB.OCHECK_SENDMAIL_SAVEADRESS  INTEGER
PARAMETE_WEB.VORLAGE_WARTELISTE  BLOB
PARAMETE_WEB.HOBEX_USER_ID  VARCHAR(50)
PARAMETE_WEB.HOBEX_PASSWORD  VARCHAR(50)
PARAMETE_WEB.HOBEX_ENTITYID  VARCHAR(50)
PARAMETE_WEB.HOBEX_URL  VARCHAR(200)
PARAMETE_WEB.DESIGNEDBYCDSOFT  VARCHAR(2048)
PARAMETE_WEB.EXT_PAY_AUSWAHL  INTEGER
PARAMETE_WEB.EXT_PAY_USER_ID  VARCHAR(100)
PARAMETE_WEB.EXT_PAY_PASSWORD  VARCHAR(100)
PARAMETE_WEB.WEBFORM_SPAMSCHUTZ_ANZ_IP  INTEGER
PARAMETE_WEB.WEBFORM_SPAMSCHUTZ_PASSWORT  VARCHAR(20)
PARAMETE_WEB.WEBFORM_RETURN_JASON  INTEGER
PARAMETE_WEB.COUNT_PRECHECKIN  INTEGER
PARAMETE_WEB.VORLAGE_PRECI_KOPF  BLOB
PARAMETE_WEB.VORLAGE_PRECI_FUSS  BLOB
PARAMETE_WEB.VORLAGE_RUECKBESTAETIGUNG  BLOB
PARAMETE_WEB.HOBEX_ENTITY_ID  VARCHAR(50)
PARAMETE_WEB.HOBEX_ACCESS_TOKEN  VARCHAR(100)
PARAMETE_WEB.VORLAGE_PRECO  BLOB
PARAMETE_WEB.SMTPSUBJECT_PRECO  VARCHAR(200)
PARAMETE_WEB.VORLAGE_PRECO_FEHLER  BLOB
PARAMETE_WEB.GLOBAL_URL_ONLINETOOLS  VARCHAR(255)
PARAMETE_WEB.MAIL_KORR_IN_DOKU  INTEGER
PARAMETE_WEB.PRECI_BEZ_LEISTSTA  INTEGER
PARAMETE_WEB.CDS_HASH_BOOKTOOFFER  VARCHAR(255)
PARAMETE_WEB.VORLAGE_BOOKTOOFFER  BLOB
PARAMETE_WEB.WEB2_EXKL_LEIST_AUSWAHL  INTEGER
PARAMETE_WEB.OFFERTOBOOK_MARKT_LNR  INTEGER
PARAMETE_WEB.HEAD_GOOGLE_ANALYTICS_PCI  BLOB
PARAMETE_WEB.PRE_CO_RABATT_LEIST_LNR  INTEGER
PARAMETE_WEB_BILDLINK.LNR  INTEGER
PARAMETE_WEB_BILDLINK.GRUPPEN_NR  INTEGER
PARAMETE_WEB_BILDLINK.BILD_LINK  VARCHAR(2048)
PARAMETE_WEB_BILDLINK.MANDANT  INTEGER
PARAMETE_WEB_BILDLINK.AUSWAHL_WOHER  INTEGER
PARAMETE_WEB_BILDLINK.LNR_PREISLIST  INTEGER
PARAMETE_WEB_BILDLINK.LNR_KATE  INTEGER
PARAMETE_WEB_BILDLINK.LNR_ZIMSELEK  INTEGER
PARAM_HOUSEKEEP.LNR  INTEGER
PARAM_HOUSEKEEP.EINTEILUNG  INTEGER
PARAM_HOUSEKEEP.SORT_NR  INTEGER
PARAM_HOUSEKEEP.ANZ_ANR  INTEGER
PARAM_HOUSEKEEP.ANZ_ABR  INTEGER
PARAM_HOUSEKEEP.ANZ_BLEIBEN  INTEGER
PARAM_HOUSEKEEP.ANZ_WW  INTEGER
PARAM_HOUSEKEEP.ANZ_NAME  INTEGER
PARAM_HOUSEKEEP.TA_STATUS  INTEGER
PARAM_HOUSEKEEP.ZOOM  INTEGER
PARAM_HOUSEKEEP.WEB_ANZ_ANR  INTEGER
PARAM_HOUSEKEEP.WEB_ANZ_ABR  INTEGER
PARAM_HOUSEKEEP.WEB_ANZ_BLEIBEN  INTEGER
PARAM_HOUSEKEEP.WEB_ANZ_WW  INTEGER
PARAM_HOUSEKEEP.WEB_ANZ_NAME  INTEGER
PARAM_HOUSEKEEP.WEB_REIN_STAT_STEP  INTEGER
PARAM_HOUSEKEEP.WEB_SORT_ZINR  INTEGER
PARAM_HOUSEKEEP.SPALTEN_BREITE  INTEGER
PARAM_HOUSEKEEP.ANZ_ANSCHLUSS_BUCH  INTEGER
PARAM_HOUSEKEEP.ANZ_AN_OHNE_ABREISE  INTEGER
PARAM_HOUSEKEEP.LIZENZ_MINIBAR  INTEGER
PARAM_HOUSEKEEP.LIZENZ_REPARATUR  INTEGER
PARAM_HOUSEKEEP.LIZENZ_LOSTFOUND  INTEGER
PARAM_HOUSEKEEP.DEAKT_NACH_LETZTEN_STATUS  INTEGER
PARAM_HOUSEKEEP.ABTEILUNG  VARCHAR(30)
PARAM_HOUSEKEEP.LEISTUNGEN  VARCHAR(30)
PARAM_HOUSEKEEP.SMS_AKTIV  INTEGER
PARAM_HOUSEKEEP.SMS_TEXT  VARCHAR(200)
PARAM_HOUSEKEEP.LIZENZ_NACHRICHT  INTEGER
PARAM_HOUSEKEEP.ON_OFF_STATUS  INTEGER
PARAM_HOUSEKEEP.KONFIG  VARCHAR(8196)
PARAM_INTERFACE.LNR  INTEGER
PARAM_INTERFACE.INTERFACE_AUSW  INTEGER
PARAM_INTERFACE.KF_AUSWAHL  INTEGER
PARAM_INTERFACE.KF_PFAD_GAST  VARCHAR(80)
PARAM_INTERFACE.KF_PFAD_BUCHUNG  VARCHAR(80)
PARAM_INTERFACE.KF_LEIST_LNR  INTEGER
PARAM_INTERFACE.KF_LEIST_LNR2  INTEGER
PARAM_INTERFACE.KF_LEIST_LNR3  INTEGER
PARAM_INTERFACE.KF_RECHNUNG_GRUPPE  INTEGER
PARAM_INTERFACE.KF_PFAD_TAGESABS  VARCHAR(255)
PARAM_INTERFACE.KF_KASSENHGR_PFAD  VARCHAR(255)
PARAM_INTERFACE.KF_KASSENHGR_VERBUCHEN  INTEGER
PARAM_INTERFACE.KF_KASSENHGR_DEFLEISTUNG  INTEGER
PARAM_INTERFACE.KF_KASSENTAG_MINUS  INTEGER
PARAM_INTERFACE.KF_GASTNAME2_ZUERST  INTEGER
PARAM_INTERFACE.KF_OHNE_KV_WHMXLINKS  INTEGER
PARAM_INTERFACE.KF_NAMENOK  INTEGER
PARAM_INTERFACE.KF_NAMELANG  INTEGER
PARAM_INTERFACE.KF_VORNAMEOK  INTEGER
PARAM_INTERFACE.KF_VORNAMELANG  INTEGER
PARAM_INTERFACE.KF_ANREDEOK  INTEGER
PARAM_INTERFACE.KF_ANREDELANG  INTEGER
PARAM_INTERFACE.KF_BEGINN_KASSENTAG  INTEGER
PARAM_INTERFACE.KF_ZAHLUNG_TRANSFER  INTEGER
PARAM_INTERFACE.KF_ZAHLUNG_DEFAULT  INTEGER
PARAM_INTERFACE.KF_GASTNR_DEBITOR  INTEGER
PARAM_INTERFACE.RS232  INTEGER
PARAM_INTERFACE.COMPORT  INTEGER
PARAM_INTERFACE.BAUDRATE  VARCHAR(10)
PARAM_INTERFACE.PARITY  VARCHAR(10)
PARAM_INTERFACE.DATABIT  VARCHAR(10)
PARAM_INTERFACE.STOPBIT  VARCHAR(10)
PARAM_INTERFACE.TF_LAN  INTEGER
